"","PROBEID","SYMBOL","GENENAME","ENTREZID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17","1415806_at","Plat","plasminogen activator, tissue","18791",-0.478778019105576,9.12672215199478,-1.85964197915609,0.0858817932104306,0.369462336884078,-5.08696334924991
"18","1415809_at","Tpbpa","trophoblast specific protein alpha","21984",0.0840427086152058,6.645603354734,0.244401268680523,0.810763317170485,0.946230418314673,-6.67897610159206
"19","1415810_at","Uhrf1","ubiquitin-like, containing PHD and RING finger domains, 1","18140",0.270559415500326,7.4936922518514,0.959942945107223,0.354727114679079,0.687032598972957,-6.23830166966407
"20","1415816_at","Cct7","chaperonin containing Tcp1, subunit 7 (eta)","12468",0.274728925806771,10.3974187468343,1.51341331565602,0.154277361954118,0.48274843123986,-5.59263746082509
"21","1415821_at","Nptn","neuroplastin","20320",0.124121632861032,10.3377568443523,0.543266584665151,0.596207002878695,0.839393300975294,-6.55571134471575
"22","1415824_at","Scd2","stearoyl-Coenzyme A desaturase 2","20250",0.194725187709755,9.48909906562169,0.283527180850501,0.781270749486237,0.930635763012524,-6.66806973252996
"23","1415828_a_at","Serp1","stress-associated endoplasmic reticulum protein 1","28146",-0.839823685416075,11.4943032681189,-2.50482442331061,0.0264657521960542,0.217289996826157,-4.00497451985518
"24","1415830_at","Orc5","origin recognition complex, subunit 5","26429",-0.0703872334945723,7.80359790611308,-0.306023284650475,0.764468395533044,0.924447812898375,-6.66107625397147
"25","1415841_at","Dync1i2","dynein cytoplasmic 1 intermediate chain 2","13427",0.0358988730930285,9.58792996241996,0.163852347857413,0.872386016776623,0.967192102778083,-6.69637575980706
"26","1415849_s_at","Stmn1","stathmin 1","16765",0.60272338027832,11.6509644674495,2.19147342738557,0.0473784866537776,0.27479522259191,-4.54853803220065
"27","1415854_at","Kitl","kit ligand","17311",-0.159854869385764,7.94219161745188,-0.396140962075528,0.69847381808308,0.891061650091847,-6.62780890346836
"28","1415859_at","Eif3c","eukaryotic translation initiation factor 3, subunit C","56347",-0.245213820403741,9.50538808670749,-0.518926676081595,0.612596308817475,0.85239297438378,-6.56913945760714
"29","1415860_at","Kpna2","karyopherin (importin) alpha 2","16647",0.193541740021724,9.74972551567802,0.858533643912177,0.406263822445908,0.72663996970381,-6.33021149521473
"30","1415863_at","Eif4g2","eukaryotic translation initiation factor 4, gamma 2","13690",0.0557686690427879,11.0241522376211,0.24854239117535,0.807626626909115,0.945627716006058,-6.67789747246459
"31","1415864_at","Bpgm","2,3-bisphosphoglycerate mutase","12183",0.191798484406513,7.52149590012124,0.328438993384596,0.747848696227258,0.91192662246566,-6.65358495147302
"32","1415877_at","Dpysl3","dihydropyrimidinase-like 3","22240",0.707394758596152,8.09477038782353,1.53029011467757,0.150085242855228,0.480589708303826,-5.56957573808746
"33","1415888_at","Hdgf","heparin binding growth factor","15191",-0.226145729282269,10.9068729821864,-0.864058197619681,0.403332477902783,0.724602587466506,-6.32543767036223
"34","1415893_at","Sgpl1","sphingosine phosphate lyase 1","20397",-0.984611804209122,8.5501222845197,-2.93037053049515,0.011783822399745,0.141755019090266,-3.23135060846254
"35","1415897_a_at","Mgst1","microsomal glutathione S-transferase 1","56615",0.180099883832726,12.2090731851768,0.763154639718344,0.459097088435076,0.768252753514489,-6.40827943800155
"36","1415899_at","Junb","jun B proto-oncogene","16477",-0.930313056569673,9.31933839221113,-3.56606776985562,0.00348627944289956,0.0647053464602158,-2.04138756423366
"37","1415917_at","Mthfd1","methylenetetrahydrofolate dehydrogenase (NADP+ dependent), methenyltetrahydrofolate cyclohydrolase, formyltetrahydrofolate synthase","108156",0.264516856333136,10.4966558461163,1.12585609727004,0.280731124480193,0.618826296513437,-6.06913768302128
"38","1415920_at","Cstf2t","cleavage stimulation factor, 3' pre-RNA subunit 2, tau","83410",0.197160441044005,9.57758177628328,0.928658850098607,0.370112708386186,0.696469668556988,-6.26761240003301
"39","1415925_a_at","Nup62","nucleoporin 62","18226",-0.115856585117514,9.08477020682338,-0.675352142197376,0.511373635496275,0.797762520697358,-6.47270533252482
"40","1415927_at","Actc1","actin, alpha, cardiac muscle 1","11464",0.532274831740979,11.1897390549358,2.20635877535043,0.0461036131532597,0.27200097201243,-4.52339319429865
"41","1415928_a_at","Map1lc3b","microtubule-associated protein 1 light chain 3 beta","67443",0.508540219721851,10.9798036091753,2.57992025344173,0.0229705994750294,0.201644613769988,-3.87088831545302
"42","1415931_at","Igf2","insulin-like growth factor 2","16002",-0.0339995867159972,7.1981360350805,-0.121929247751263,0.904833476685183,0.974005880231188,-6.7027261807284
"43","1415935_at","Smoc2","SPARC related modular calcium binding 2","64074",0.0881592027795897,7.98853249977378,0.303232635535811,0.766546198831125,0.924447812898375,-6.66197238981346
"44","1415945_at","Mcm5","minichromosome maintenance complex component 5","17218",-0.0187656571525334,8.19470857546121,-0.0687345907682488,0.946254611519091,0.98647037533577,-6.70810675303957
"45","1415947_at","Creg1","cellular repressor of E1A-stimulated genes 1","433375",-0.255693866827546,10.4738146279103,-1.03335026746376,0.32041962559679,0.657265118960585,-6.16625644297959
"46","1415949_at","Cpe","carboxypeptidase E","12876",0.186361713879982,8.75529388597288,0.785958427637818,0.446085423895897,0.761769430501511,-6.39036998474461
"47","1415963_at","Hnrnph2","heterogeneous nuclear ribonucleoprotein H2","56258",-0.22238051126549,9.44985020856553,-0.875879493156237,0.397107839082297,0.720740082467578,-6.31513143914952
"48","1415965_at","Scd1","stearoyl-Coenzyme A desaturase 1","20249",0.829897628740358,10.1305380247524,1.41772836690321,0.179964351218156,0.514999306393455,-5.71996829430299
"49","1415972_at","Marcks","myristoylated alanine rich protein kinase C substrate","17118",-0.714706186729552,9.26820444134792,-1.39465156731288,0.186667236999091,0.523570972170161,-5.74977991499427
"50","1415974_at","Map2k2","mitogen-activated protein kinase kinase 2","26396",-0.00873319799928929,9.74366103522922,-0.040619561194142,0.968220963698925,0.994240180238415,-6.70973864525032
"51","1415977_at","Isyna1","myo-inositol 1-phosphate synthase A1","71780",-0.075129506553866,9.86730696806645,-0.298114706294101,0.770361679345101,0.926181148365211,-6.66359483314676
"52","1415987_at","Hdlbp","high density lipoprotein (HDL) binding protein","110611",-0.0471788682182943,10.2868768860537,-0.280965805157171,0.783191298508536,0.930635763012524,-6.66883259505589
"53","1415989_at","Vcam1","vascular cell adhesion molecule 1","22329",-0.831555801640201,9.87420052881087,-2.62639149113902,0.0210365121444897,0.192469271676909,-3.78730578647393
"54","1415994_at","Cyp2e1","cytochrome P450, family 2, subfamily e, polypeptide 1","13106",0.435068752157706,9.6872135589032,1.31829345602478,0.21032782419351,0.550497436993376,-5.84582902152891
"55","1415996_at","Txnip","thioredoxin interacting protein","56338",0.0956532115518218,12.2184115343958,0.415014251341649,0.684948979227215,0.881074964170295,-6.61978486089458
"56","1415999_at","Hey1","hairy/enhancer-of-split related with YRPW motif 1","15213",0.465139776724374,9.66716331985199,1.95015783249955,0.07322247250769,0.344661241455519,-4.94465804665262
"57","1416002_x_at","Cotl1","coactosin-like 1 (Dictyostelium)","72042",-0.480972297720452,9.25385139619309,-1.35536431208073,0.198552296383753,0.538959068951882,-5.79970253257563
"58","1416004_at","Ywhah","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide","22629",-0.0748545253147892,11.3730129086605,-0.400528510716861,0.695319851125098,0.889536365958505,-6.62597599416838
"59","1416007_at","Satb1","special AT-rich sequence binding protein 1","20230",0.316338561518752,7.29145409660264,0.9992693001901,0.33603545449136,0.666778478408639,-6.20026893904064
"60","1416011_x_at","Ehd1","EH-domain containing 1","13660",-0.436448502100591,9.91273273581161,-1.88883594234769,0.0815969504359024,0.362553891950494,-5.04147626958595
"61","1416013_at","Pld3","phospholipase D family, member 3","18807",-0.0333625997621656,10.6526997957123,-0.128077145172003,0.900062511996477,0.974005880231188,-6.70191115630622
"62","1416018_at","Dr1","down-regulator of transcription 1","13486",-0.146583702210841,7.2593468530217,-0.565056214608424,0.581727046567602,0.831623876431149,-6.54319222837445
"63","1416020_a_at","Atp5g1","ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)","11951",0.0730612369095578,10.3616403641537,0.292023241645282,0.774911061284629,0.928359804952861,-6.66549039643275
"64","1416023_at","Fabp3","fatty acid binding protein 3, muscle and heart","14077",0.213076360898681,8.60471287635174,1.08357494472099,0.298385712528842,0.635590428616216,-6.11438550640946
"65","1416028_a_at","Jpt1","Jupiter microtubule associated homolog 1","15374",-0.359347056108259,9.14795845227566,-1.00274644878922,0.334417496117569,0.666578190087382,-6.1968432531992
"66","1416029_at","Klf10","Kruppel-like factor 10","21847",-0.376593275869594,8.81126203302204,-1.23881086160627,0.237477893318876,0.57907522334813,-5.94141718799686
"67","1416034_at","Cd24a","CD24a antigen","12484",-0.553389600096111,11.6313658348912,-1.6882727517597,0.115364018725565,0.417263176860395,-5.34546727657626
"68","1416035_at","Hif1a","hypoxia inducible factor 1, alpha subunit","15251",-0.316425091369867,7.9615861233323,-1.2767477252954,0.224190070307677,0.560705337374245,-5.89636525890087
"69","1416036_at","Fkbp1a","FK506 binding protein 1a","14225",-0.335971242430873,11.8686724550993,-1.07692950931231,0.301234564971556,0.637400564838837,-6.12136676758963
"70","1416038_at","Snd1","staphylococcal nuclease and tudor domain containing 1","56463",-0.129422628777045,10.3287746295104,-0.714025518308426,0.48792705126672,0.784548050749657,-6.44522229122336
"71","1416042_s_at","Nasp","nuclear autoantigenic sperm protein (histone-binding)","50927",-0.137336783278309,8.64973841166317,-0.723380235284393,0.482354371778953,0.780275993246642,-6.43836208644182
"72","1416056_a_at","Ndufb11","NADH:ubiquinone oxidoreductase subunit B11","104130",0.557367977603866,11.3035321101702,2.78967379593424,0.0154206242343796,0.162566946017795,-3.49043790895476
"73","1416064_a_at","Hspa5","heat shock protein 5","14828",-0.143917208773855,12.2567863201282,-0.593999480173266,0.562781982103264,0.818958726644893,-6.52584028780702
"74","1416067_at","Ifrd1","interferon-related developmental regulator 1","15982",-0.221571686743623,9.63164933793491,-0.643715407475235,0.531035227327325,0.806252390786926,-6.49412760307914
"75","1416068_at","Kars","lysyl-tRNA synthetase","85305",-0.174878946263147,9.30601638624339,-0.866080793544711,0.402262837446596,0.724132036079853,-6.32368311636564
"76","1416071_at","Ddx18","DEAD (Asp-Glu-Ala-Asp) box polypeptide 18","66942",-0.290086132213043,8.71028236863727,-1.44164532578515,0.173229863507119,0.507778074672149,-5.68869743639999
"77","1416072_at","Cd34","CD34 antigen","12490",-0.0587517115446836,10.3609982291644,-0.244506775103557,0.810683358886784,0.946230418314673,-6.67894884342315
"78","1416087_at","Ap1s1","adaptor protein complex AP-1, sigma 1","11769",-0.0164338730751616,9.97878425226026,-0.0936264697995853,0.926844041409271,0.976851557882684,-6.70596220507296
"79","1416111_at","Cd83","CD83 antigen","12522",-0.701985679503926,8.48062777146478,-2.86008785537921,0.0134800867712935,0.15202542303181,-3.36110135160939
"80","1416125_at","Fkbp5","FK506 binding protein 5","14229",-0.547049542326761,10.1798807639053,-0.737575754019753,0.473972376483398,0.77807292443678,-6.42779502229466
"81","1416129_at","Errfi1","ERBB receptor feedback inhibitor 1","74155",-0.172049383175302,10.7102469232613,-0.351085599990521,0.731190073598844,0.904482448732322,-6.64548829025912
"82","1416131_s_at","Efr3a","EFR3 homolog A","76740",0.281106040629599,8.17661771904377,0.800426546221719,0.437953101863492,0.754226762912313,-6.37875917966626
"83","1416135_at","Apex1","apurinic/apyrimidinic endonuclease 1","11792",0.10050204068072,8.1517518581245,0.551790716733177,0.590520532058834,0.835065144990766,-6.55086971377651
"84","1416136_at","Mmp2","matrix metallopeptidase 2","17390",0.360742410003089,10.7937678039215,1.05533587748137,0.310631454968023,0.648830203045747,-6.14380406277367
"85","1416146_at","Hspa4","heat shock protein 4","15525",-0.0478006108893503,9.22078643480422,-0.275650870077238,0.787181208371886,0.932623436736631,-6.67039374052241
"86","1416151_at","Srsf3","serine/arginine-rich splicing factor 3","20383",0.370873532582725,7.63731722563363,1.18571885015777,0.257109546552905,0.597632173009454,-6.0026668277247
"87","1416157_at","Vcl","vinculin","22330",-0.407272497064762,9.04053456085669,-0.640065203556462,0.533331137288999,0.80682791519081,-6.49653740888669
"88","1416158_at","Nr2f2","nuclear receptor subfamily 2, group F, member 2","11819",0.267500990252428,8.53691009099748,1.07443122215247,0.302310793097822,0.639261364571436,-6.12398206022576
"89","1416162_at","Rad21","RAD21 cohesin complex component","19357",-0.38454263722209,9.69489877782775,-0.938709550076565,0.365119805590364,0.693186382175191,-6.25828773484807
"90","1416164_at","Fbln5","fibulin 5","23876",0.601345195516267,10.6516104472136,1.98488002774337,0.0688364653808069,0.335224746945714,-4.88910067633253
"91","1416168_at","Serpinf1","serine (or cysteine) peptidase inhibitor, clade F, member 1","20317",0.0741028175194458,8.57900475632052,0.319143607618095,0.754725221250165,0.917549005683188,-6.65675468429836
"92","1416174_at","Rbbp9","retinoblastoma binding protein 9, serine hydrolase","26450",0.263300294838005,7.0795716674729,1.34306226424489,0.202398896365575,0.542518078555198,-5.81511631235972
"93","1416178_a_at","Plekhb1","pleckstrin homology domain containing, family B (evectins) member 1","27276",0.480778333954236,10.1765160089443,2.66177757890783,0.0196709699748852,0.186289705949503,-3.72337296122339
"94","1416179_a_at","Rdx","radixin","19684",0.271285910636967,9.08206877122005,0.815142406453541,0.429780114258561,0.747283624792188,-6.36675334681592
"95","1416187_s_at","Pnrc2","proline-rich nuclear receptor coactivator 2","52830",0.436890374439203,8.36639173199301,1.08757830285428,0.296679247311661,0.634791959992275,-6.11016262415191
"96","1416188_at","Gm2a","GM2 ganglioside activator protein","14667",-0.725585521023131,10.2872460181601,-2.12912437045122,0.0530866331353728,0.292246414277442,-4.65301800545128
"97","1416190_a_at","Sec61a1","Sec61 alpha 1 subunit (S. cerevisiae)","53421",-0.762178040449216,9.15446964438111,-1.51860161338715,0.152978131201002,0.481027361884381,-5.5855665944962
"98","1416194_at","Cyp4b1","cytochrome P450, family 4, subfamily b, polypeptide 1","13120",0.271114313905164,12.407901232559,1.35108691525993,0.199882917551838,0.539342587317637,-5.80507379919654
"99","1416200_at","Il33","interleukin 33","77125",-0.320636874355811,9.81972356503529,-0.749098127250261,0.467235114119303,0.774430506934082,-6.41907931240072
"100","1416202_at","Phb2","prohibitin 2","12034",-0.0146723421839834,10.3045161090877,-0.0708940792902714,0.944569049349338,0.985531728970976,-6.70794672889086
"101","1416203_at","Aqp1","aquaporin 1","11826",0.238460230025449,12.2584334007633,1.43148983361074,0.176063274132858,0.508314235007576,-5.70202161743359
"102","1416205_at","Glb1","galactosidase, beta 1","12091",-0.310792698086512,8.10374419487685,-1.52507416966876,0.151370368263626,0.480775287206909,-5.5767220354719
"103","1416213_x_at","Surf4","surfeit gene 4","20932",-0.389805332740393,9.84912394946666,-1.53841413158644,0.148102162845255,0.478642611862078,-5.55841175886577
"104","1416225_at","Adh1","alcohol dehydrogenase 1 (class I)","11522",0.997608964053253,11.5553087288026,3.80236576747822,0.00222526549602478,0.0485078008797884,-1.59774247684033
"105","1416226_at","Arpc1b","actin related protein 2/3 complex, subunit 1B","11867",-0.433245681412862,11.658147278233,-1.94255238909511,0.0742167002248123,0.345536559747286,-4.95675727403651
"106","1416235_at","Lrrc59","leucine rich repeat containing 59","98238",-0.574366438468223,9.93335253647685,-1.93898673587803,0.0746870579580349,0.346825172377672,-4.96242097290617
"107","1416236_a_at","Mpzl2","myelin protein zero-like 2","14012",0.258217312063468,5.27639844242597,0.761310787612356,0.46015949846459,0.768430874556806,-6.40970655194896
"108","1416238_at","Tie1","tyrosine kinase with immunoglobulin-like and EGF-like domains 1","21846",0.188269398965819,10.6738137072618,0.681712743001478,0.507472551108275,0.796968970062168,-6.4682827718456
"109","1416240_at","Psmb7","proteasome (prosome, macropain) subunit, beta type 7","19177",0.00689603961713381,11.4739793149382,0.0385042196561775,0.969875012752649,0.994766859528282,-6.70982749588075
"110","1416246_a_at","Coro1a","coronin, actin binding protein 1A","12721",-0.75423936421741,10.5238903772565,-1.04291910108584,0.316132059098572,0.653758694283771,-6.15653336242027
"111","1416249_at","Nadk","NAD kinase","192185",-0.937116074027179,10.0021488454776,-3.41138828791462,0.00468522437243542,0.0796733443019384,-2.33224180756672
"112","1416250_at","Btg2","BTG anti-proliferation factor 2","12227",-0.651890775567765,10.2147699387474,-1.31336152211283,0.211936298610906,0.550497436993376,-5.85189280826865
"113","1416255_at","Gja4","gap junction protein, alpha 4","14612",0.392187925784613,9.63145731461975,0.895170916980181,0.387089783509722,0.713088679949103,-6.29804648223182
"114","1416256_a_at","Tubb5","tubulin, beta 5 class I","22154",-0.00260186861693512,12.2468649339993,-0.00937763436521089,0.992661275318149,0.997944428710138,-6.71056788526258
"115","1416258_at","Tk1","thymidine kinase 1","21877",0.25666535707642,8.65415244504458,1.25740352593357,0.230889557650441,0.569780718362878,-5.91946957678969
"116","1416271_at","Perp","PERP, TP53 apoptosis effector","64058",0.161716047084482,8.85223969531615,0.478750254821934,0.640126905126387,0.864863638872922,-6.5900111293287
"117","1416284_at","Mrpl28","mitochondrial ribosomal protein L28","68611",0.192373598260854,9.40882487887154,1.04183503872233,0.316615674816373,0.654177933717289,-6.15763869390015
"118","1416285_at","Ndufc1","NADH:ubiquinone oxidoreductase subunit C1","66377",-0.0276554338286275,11.3899270317447,-0.11251272470106,0.91214839936342,0.974558553004075,-6.70389698068605
"119","1416291_at","Psmc4","proteasome (prosome, macropain) 26S subunit, ATPase, 4","23996",0.0178092243036012,9.56261695897875,0.106235264233109,0.917029521892511,0.975643715543361,-6.70462534035224
"120","1416294_at","Scamp3","secretory carrier membrane protein 3","24045",-0.051667883769321,10.1748159146578,-0.256755565756835,0.801415851865359,0.940761597511974,-6.67570512102366
"121","1416295_a_at","Il2rg","interleukin 2 receptor, gamma chain","16186",-0.228516378081226,9.61769921764029,-0.441225870695009,0.666352325766008,0.871380618239519,-6.60803872429343
"122","1416299_at","Shcbp1","Shc SH2-domain binding protein 1","20419",-0.00869662246365621,7.2847986217914,-0.035134987691261,0.972509812839662,0.995649250572281,-6.70995920628871
"123","1416301_a_at","Ebf1","early B cell factor 1","13591",0.453085286958708,5.45161545354218,1.2140986733734,0.246463654524311,0.591016643045303,-5.97019070657786
"124","1416304_at","Litaf","LPS-induced TN factor","56722",-1.24436867056183,10.8348145504178,-4.61274860021541,0.000495677250985923,0.0182949967182077,-0.103112685910629
"125","1416306_at","Clca1","chloride channel accessory 1","23844",1.8140220841656,9.28216962921377,2.77705871359106,0.0157962085277302,0.16444258108355,-3.51353284041674
"126","1416309_at","Nusap1","nucleolar and spindle associated protein 1","108907",0.295284141220554,8.35854054307298,1.35085136407593,0.199956404532729,0.539342587317637,-5.80536921971748
"127","1416321_s_at","Prelp","proline arginine-rich end leucine-rich repeat","116847",0.416310289995295,11.6344154053759,1.66370069604277,0.120254701123065,0.429216779393093,-5.38126515247763
"128","1416332_at","Cirbp","cold inducible RNA binding protein","12696",0.469860805437719,9.43543420266362,1.34042091141944,0.203232671937532,0.542518078555198,-5.81841203456853
"129","1416335_at","Mif","macrophage migration inhibitory factor (glycosylation-inhibiting factor)","17319",-0.100094071052371,10.7730293852922,-0.480581241920466,0.638859659675314,0.864229976936868,-6.58909513603016
"130","1416337_at","Uqcrb","ubiquinol-cytochrome c reductase binding protein","67530",0.155150297135187,9.50791718728627,0.600045006277564,0.558867253657385,0.817686591368024,-6.52211231672321
"131","1416342_at","Tnc","tenascin C","21923",-0.495152509162905,9.12708752636094,-1.50424317534014,0.15659664956616,0.487942852612348,-5.60509388210781
"132","1416343_a_at","Lamp2","lysosomal-associated membrane protein 2","16784",-0.321546912471982,9.9477742322202,-0.846946165099876,0.41245830238077,0.733270385098538,-6.34013570254576
"133","1416345_at","Timm8a1","translocase of inner mitochondrial membrane 8A1","30058",-0.129897056827478,8.86537739728511,-0.747993333497973,0.46787851336296,0.774430506934082,-6.4199203611004
"134","1416362_a_at","Fkbp4","FK506 binding protein 4","14228",0.202555391950304,9.86211586436402,0.800794600573717,0.437747475425957,0.754226762912313,-6.37846131326523
"135","1416365_at","Hsp90ab1","heat shock protein 90 alpha (cytosolic), class B member 1","15516",-0.785289609659479,11.5060172556971,-1.09437402986595,0.293799260451068,0.632669281445638,-6.10296470465818
"136","1416368_at","Gsta4","glutathione S-transferase, alpha 4","14860",0.232529347919442,10.3852984047262,1.15018369844313,0.270938960505384,0.608637561353894,-6.04246106880316
"137","1416380_at","Mov10","Mov10 RISC complex RNA helicase","17454",-0.430702192330987,8.02233846165063,-2.36054430946744,0.0346719791932891,0.241399556133962,-4.25874784444109
"138","1416382_at","Ctsc","cathepsin C","13032",-0.17498197075307,11.9597960662822,-0.820391646495539,0.426888897794146,0.745048436343572,-6.362423115363
"139","1416386_a_at","M6pr","mannose-6-phosphate receptor, cation dependent","17113",-0.735214876057521,10.7837602489497,-1.81465132809751,0.0928839046771766,0.382851424354657,-5.15626676888692
"140","1416407_at","Pea15a","phosphoprotein enriched in astrocytes 15A","18611",-0.0544789051315835,10.3310736694493,-0.173876584722632,0.864660650397636,0.965390429086913,-6.69458237880002
"141","1416410_at","Pafah1b3","platelet-activating factor acetylhydrolase, isoform 1b, subunit 3","18476",0.275036432969434,8.05009438063336,1.00955749526047,0.331264545692424,0.665309251966917,-6.19010361515643
"142","1416411_at","Gstm2","glutathione S-transferase, mu 2","14863",0.541733256882546,10.9405355790235,2.94003194531967,0.0115677950562545,0.140719843980204,-3.21346815321007
"143","1416414_at","Emilin1","elastin microfibril interfacer 1","100952",-0.143935346335434,9.41960512989298,-0.488252877545979,0.633562904987051,0.862452772589246,-6.58522058342619
"144","1416418_at","Gabarapl1","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1","57436",0.180882008140461,9.85805299514843,0.773206263922982,0.453332551109053,0.767107714168144,-6.40044430791579
"145","1416422_a_at","Ssb","Sjogren syndrome antigen B","20823",0.31502233990429,7.17045844197538,1.14964976218982,0.271151031797748,0.608637561353894,-6.04305153677473
"146","1416424_at","Plin3","perilipin 3","66905",0.105378183230624,9.3125543583742,0.436866014962936,0.66943010931237,0.871978612765058,-6.61004090965316
"147","1416430_at","Cat","catalase","12359",0.316413061414107,10.5963366255169,1.2560682218171,0.231357832778206,0.569780718362878,-5.92105432778101
"148","1416431_at","Tubb6","tubulin, beta 6 class V","67951",-0.424014160425633,8.50645771027925,-1.92401381133668,0.0766920452539196,0.349298787033441,-4.98614241570154
"149","1416432_at","Pfkfb3","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3","170768",-0.522336208828214,9.28547348321811,-1.30654280256394,0.214176485848824,0.553630486359974,-5.86024790386012
"150","1416433_at","Rpa2","replication protein A2","19891",0.0607067244207036,7.26443036723361,0.366859559261805,0.719669610056788,0.900071965138409,-6.63953608709762
"151","1416434_at","Bcl2l10","Bcl2-like 10","12049",-0.122182860180286,6.86607029791809,-0.453328588955898,0.657841618895628,0.867859292515435,-6.60237977995201
"152","1416441_at","Cpq","carboxypeptidase Q","54381",0.477461711372269,9.58780539079549,1.67155100418854,0.11867281569,0.425842715146917,-5.36986474336564
"153","1416443_a_at","Sae1","SUMO1 activating enzyme subunit 1","56459",0.0421968492632576,10.283918349918,0.221842219827444,0.827909080896345,0.953336102531598,-6.68453647371784
"154","1416447_at","Tmem30a","transmembrane protein 30A","69981",-0.379502999418586,9.61405287108359,-1.09582693822785,0.293186258632926,0.63231671184578,-6.10142099311018
"155","1416449_x_at","Stxbp2","syntaxin binding protein 2","20911",0.00658668298203757,9.39802460962354,0.0370740199215899,0.970993411593729,0.995480108622659,-6.70988487728235
"156","1416456_a_at","Chia1","chitinase, acidic 1","81600",0.0424228153025403,10.4682665811175,0.165185703025511,0.871357636595409,0.967192102778083,-6.69614332821753
"157","1416459_at","Arf2","ADP-ribosylation factor 2","11841",-0.596837808856097,9.13698357127904,-2.19979505531322,0.04666174137875,0.272585136687374,-4.53449016658617
"158","1416462_at","Caprin1","cell cycle associated protein 1","53872",-0.257053022166053,11.2501235896001,-1.16556440200882,0.264884492982397,0.603750760145141,-6.02535669286947
"159","1416465_a_at","Vapa","vesicle-associated membrane protein, associated protein A","30960",0.424870386195426,10.2625633409357,1.86020428426959,0.0857973762139776,0.369462336884078,-5.08609101332872
"160","1416467_at","Ddx3x","DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked","13205",-0.306901376493947,10.3531571562559,-0.671990616401302,0.513442391340772,0.798097261520457,-6.47502703570337
"161","1416468_at","Aldh1a1","aldehyde dehydrogenase family 1, subfamily A1","11668",0.500749912228674,12.7498388139508,2.46360537202627,0.0285970514545648,0.22128639372752,-4.0780170734061
"162","1416470_a_at","Rpn1","ribophorin I","103963",0.0912555955772323,10.7676928564317,0.503356169050009,0.623196521276774,0.858050996654074,-6.5774201166633
